Id,PID,Garage Finish,Garage Cars,SalePrice,Age Till Sale,Combined Qual,Combined Rms AbvGrd,Combined SF,MS SubClass_Duplex,MS SubClass_OneHalfStorey,MS SubClass_OneStorey,MS SubClass_SplitLevel,MS SubClass_TwoStorey,Neighborhood_City Center,Neighborhood_E 13th St/Duff Ave,Neighborhood_Grand Ave/24th St,Neighborhood_Grand Ave/30th St,Neighborhood_Hayward Ave,Neighborhood_Lincoln Way/500th Ave,Neighborhood_Ontario,Neighborhood_S Duff Ave/Airport Rd,Neighborhood_S Duff Ave/E Lincoln Way,Neighborhood_Stange Rd/Bloomington Rd,Neighborhood_Stange Rd/Pammel Ct,Neighborhood_Woodland St/West St,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Combined Exterior_MetalMetal,Combined Exterior_MetalOthers,Combined Exterior_MetalVinyl,Combined Exterior_MetalWood,Combined Exterior_OthersMetal,Combined Exterior_OthersOthers,Combined Exterior_OthersVinyl,Combined Exterior_OthersWood,Combined Exterior_VinylOthers,Combined Exterior_VinylVinyl,Combined Exterior_VinylWood,Combined Exterior_WoodOthers,Combined Exterior_WoodVinyl,Combined Exterior_WoodWood
1123,528462040,3.0,2.0,182000,2.0,19.0,8.0,3336.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,528150080,2.0,3.0,372397,1.25,23.0,8.0,4509.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1420,906204280,3.0,2.0,260000,13.5,18.0,11.5,4505.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2693,903454020,0.0,0.0,72000,87.75,15.0,5.0,1429.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1370,903481100,0.0,0.0,82375,93.41666666666674,11.0,10.0,1880.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
392,527378140,2.0,2.0,158000,37.66666666666674,15.0,9.5,3391.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1351,903236010,1.0,1.0,127000,60.08333333333326,14.0,7.0,2197.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,906201120,2.0,2.0,270000,23.5,19.0,5.5,3394.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
802,906201130,3.0,2.0,316600,26.75,20.0,6.5,4240.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1404,905402090,2.0,1.0,177000,49.41666666666674,17.0,6.0,2688.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
803,906203120,2.0,3.0,271900,19.5,19.0,9.0,5055.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1595,923225150,3.0,1.0,115000,32.5,15.0,5.5,1904.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,902330010,0.0,0.0,122000,137.0,17.0,10.0,3042.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,909475230,3.0,2.0,315000,21.666666666666742,20.0,8.5,3696.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,907410050,2.0,2.0,213500,1.3333333333332575,19.0,10.5,3375.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2622,535451190,1.0,2.0,109500,56.5,11.0,6.0,1665.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1300,902201120,1.0,1.0,115000,60.33333333333326,14.0,6.0,1828.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2505,533206040,2.0,2.0,176400,2.4166666666667425,19.0,6.5,2874.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,534127170,2.0,2.0,185750,41.66666666666674,16.0,9.0,3440.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1458,907254020,3.0,3.0,230000,10.0,20.0,9.5,3516.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,908203100,0.0,0.0,90000,52.41666666666674,13.0,6.0,1920.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,923230180,1.0,2.0,129500,37.33333333333326,15.0,6.0,2160.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2580,535180020,3.0,1.0,153000,50.41666666666674,15.0,7.0,2601.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568,533210020,2.0,2.0,173733,0.5,18.0,6.5,2364.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1807,531363020,0.0,0.0,146000,1.5,16.0,7.5,2200.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129,534431070,1.0,2.0,172500,61.08333333333326,15.0,8.0,2808.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,923229100,3.0,2.0,188000,30.75,16.0,8.0,3128.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1860,533254130,2.0,2.0,181500,31.416666666666742,16.0,8.0,2984.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
839,907131090,2.0,2.0,212000,13.333333333333258,19.0,8.5,3010.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2349,527355060,2.0,2.0,188900,28.583333333333258,16.0,10.5,3284.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1903,534450110,0.0,0.0,64500,61.33333333333326,11.0,5.0,1332.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,905352140,3.0,2.0,230000,32.41666666666674,17.0,10.5,3620.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2172,908127060,1.0,2.0,122000,82.58333333333326,14.0,8.0,2828.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2588,535325340,1.0,1.0,133500,50.58333333333326,14.0,7.0,2329.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,902105020,1.0,2.0,256000,88.5,17.0,10.0,4822.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1596,923225200,1.0,1.0,129500,32.41666666666674,15.0,8.0,2361.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,907250030,2.0,3.0,318000,7.4166666666667425,20.0,10.5,4806.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,528172060,2.0,3.0,255900,3.5833333333332575,20.0,8.0,4075.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
536,531363050,0.0,0.0,143500,5.6666666666667425,17.0,6.5,2316.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,528138020,2.0,3.0,259000,5.1666666666667425,22.0,10.0,4322.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,909428120,1.0,2.0,217000,54.83333333333326,17.0,9.0,4518.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,903206170,1.0,2.0,210000,84.41666666666674,16.0,7.5,3140.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
394,527402220,1.0,2.0,148500,39.66666666666674,14.0,6.0,2906.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,528222050,3.0,2.0,156932,1.25,17.0,8.5,2460.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1196,534225110,1.0,2.0,145000,43.91666666666674,14.0,12.0,4032.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,906380210,2.0,2.0,200000,2.4166666666667425,19.0,8.0,3234.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1694,528106110,3.0,3.0,450000,2.6666666666667425,25.0,9.5,4918.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571,533213040,1.0,2.0,172500,10.25,16.0,8.5,2640.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,534177180,2.0,2.0,240000,34.5,15.0,11.5,4760.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1806,528482090,2.0,2.0,340000,4.0,20.0,11.0,4656.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,916386140,3.0,3.0,201000,2.5833333333332575,20.0,9.0,3542.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2142,907203110,1.0,2.0,122000,32.08333333333326,14.0,6.5,2378.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1648,527302090,3.0,2.0,213000,29.75,18.0,9.0,3856.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
618,534475250,1.0,2.0,175000,42.33333333333326,16.0,6.0,3921.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,906380200,2.0,2.0,195400,0.75,19.0,8.0,3044.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
772,905103070,3.0,1.0,113500,42.33333333333326,14.0,7.5,2772.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2672,903202120,1.0,1.0,140200,67.83333333333326,14.0,7.0,2861.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,532376180,1.0,1.0,116000,38.91666666666674,14.0,6.0,2085.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2903,921205050,3.0,3.0,359900,1.75,23.0,11.0,4358.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2783,907201160,1.0,1.0,157500,30.0,16.0,7.5,2380.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786,905401100,3.0,1.0,190000,54.91666666666674,15.0,8.0,3787.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,903230100,1.0,2.0,100000,85.83333333333326,13.0,6.0,2886.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2546,534403280,2.0,1.0,160000,42.25,15.0,7.0,2963.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
851,907194160,2.0,2.0,203000,7.3333333333332575,19.0,8.0,3452.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1833,533120030,2.0,2.0,302000,17.5,21.0,11.5,5013.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,531451110,2.0,1.0,143000,30.416666666666742,16.0,7.0,2110.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2151,907270040,3.0,2.0,267000,9.416666666666742,20.0,11.5,4163.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1880,534252070,1.0,3.0,103000,43.33333333333326,10.0,10.0,1754.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907,923203100,3.0,2.0,153500,8.25,17.0,7.0,2979.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1831,532479120,3.0,2.0,171000,32.08333333333326,15.0,8.0,3702.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2836,908227030,1.0,1.0,107000,82.41666666666674,13.0,10.5,3050.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1955,535403030,1.0,1.0,128500,39.66666666666674,15.0,6.0,2192.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1926,535179120,1.0,1.0,116000,50.33333333333326,14.0,6.0,2152.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2924,923250060,2.0,2.0,160000,29.416666666666742,14.0,7.0,2736.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1003,527145090,2.0,2.0,180000,16.666666666666742,20.0,7.0,3066.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1667,527404050,2.0,1.0,133000,37.83333333333326,16.0,6.0,2196.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905,923202025,3.0,4.0,215000,9.916666666666742,17.0,10.0,3440.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
921,909276110,1.0,1.0,177500,67.91666666666674,16.0,8.0,2478.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1780,528431030,3.0,2.0,215000,1.0833333333332575,20.0,9.0,3542.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
746,903234220,1.0,1.0,150000,71.16666666666674,14.0,8.0,2784.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,906402200,1.0,3.0,320000,20.416666666666742,18.0,14.0,5489.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606,534400050,2.0,2.0,167000,45.16666666666674,15.0,7.5,3504.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2703,904301410,1.0,1.0,125000,71.5,11.0,7.0,1292.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1306,902207120,0.0,0.0,65000,60.0,11.0,8.0,2036.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,906380010,3.0,2.0,200141,0.8333333333332575,19.0,8.0,3072.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1784,528435010,1.0,2.0,235876,0.75,19.0,10.0,3536.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
941,910204050,1.0,2.0,123000,110.0,15.0,13.0,3504.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2699,904100030,1.0,1.0,137500,55.5,14.0,8.0,2516.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2127,907135180,0.0,0.0,123600,13.666666666666742,14.0,6.0,1980.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2607,535401140,2.0,2.0,160000,42.0,15.0,8.0,2852.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1754,528275035,2.0,2.0,181000,7.9166666666667425,16.0,9.5,3077.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1367,903475020,2.0,2.0,125000,53.5,14.0,5.0,2370.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,534125080,1.0,2.0,154000,41.41666666666674,15.0,9.5,2724.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,924152030,3.0,2.0,231000,17.25,18.0,9.5,3565.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,527403020,1.0,1.0,142000,42.58333333333326,14.0,7.0,2416.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2667,902400110,1.0,3.0,475000,114.5,22.0,14.5,5555.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2884,911370430,3.0,2.0,375000,1.1666666666667425,22.0,7.0,3846.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,527425090,0.0,0.0,115000,39.33333333333326,13.0,6.0,1728.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
531,528488100,2.0,2.0,185000,5.8333333333332575,19.0,8.0,2842.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2189,908228010,1.0,1.0,108500,87.66666666666674,15.0,5.0,1741.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2508,533212110,2.0,2.0,147400,1.5833333333332575,19.0,6.5,2303.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573,533223030,1.0,2.0,156000,10.75,19.0,8.5,2649.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,903455030,1.0,2.0,120000,93.33333333333326,14.0,8.0,2588.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
487,528290030,3.0,2.0,167000,5.4166666666667425,19.0,9.5,2158.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1083,528228445,3.0,2.0,191000,3.4166666666667425,19.0,9.0,3287.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1620,527110130,3.0,2.0,161500,10.25,16.0,9.5,2158.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1929,535181140,2.0,1.0,130000,52.5,14.0,8.0,2925.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1820,532354010,1.0,2.0,132500,44.58333333333326,14.0,6.0,2564.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398,905300020,1.0,3.0,144000,38.5,16.0,6.0,2680.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2177,908152180,3.0,2.0,141000,28.166666666666742,11.0,13.5,2812.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2144,907227100,1.0,2.0,117000,35.83333333333326,14.0,6.0,1988.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2697,903456090,0.0,0.0,84500,71.5,15.0,6.0,1274.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403,905401060,3.0,2.0,256000,54.25,15.0,7.0,3556.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596,534226120,1.0,1.0,117500,44.58333333333326,14.0,6.0,2279.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
922,909276200,1.0,1.0,160000,69.5,15.0,8.5,2292.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,905201080,1.0,1.0,187000,52.0,14.0,7.0,2938.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1710,528166150,3.0,3.0,350000,4.0833333333332575,21.0,9.5,4520.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1034,527401130,1.0,2.0,133000,34.5,15.0,11.0,3168.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1057,528110110,3.0,3.0,417500,1.6666666666667425,22.0,11.5,5532.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
470,528228295,2.0,3.0,175900,2.4166666666667425,19.0,9.0,3615.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
819,906340100,3.0,3.0,323262,0.5833333333332575,24.0,9.5,4373.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2160,907405130,2.0,2.0,185000,4.8333333333332575,19.0,8.0,3205.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
